Timestamp_ms,I_Component,Q_Component
3,0.019607843137254832,-0.39607843137254906
3,0.17647058823529416,-0.19215686274509802
3,-0.26274509803921564,0.050980392156862786
3,-0.07450980392156858,0.17647058823529416
3,0.2705882352941176,-0.09019607843137256
3,0.08235294117647052,-0.12941176470588234
3,0.21568627450980382,-0.3019607843137255
3,-0.11372549019607847,-0.26274509803921564
3,-0.3803921568627451,-0.0039215686274509665
3,0.16078431372549007,0.16078431372549007
3,-0.0117647058823529,0.05882352941176472
3,0.2549019607843137,0.17647058823529416
3,0.5058823529411764,0.1843137254901961
3,-0.07450980392156858,-0.4274509803921569
3,0.1450980392156862,-0.28627450980392155
3,-0.15294117647058825,0.06666666666666665
3,0.28627450980392144,-0.16078431372549018
3,0.3176470588235294,0.050980392156862786
3,0.28627450980392144,0.5294117647058822
3,0.15294117647058814,-0.21568627450980393
3,-0.027450980392156876,-0.6392156862745098
3,-0.14509803921568631,-0.11372549019607847
3,-0.1843137254901961,0.15294117647058814
3,-0.07450980392156858,0.15294117647058814
3,0.19999999999999996,0.21568627450980382
3,0.3176470588235294,0.2941176470588236
3,0.15294117647058814,-0.16078431372549018
3,-0.15294117647058825,0.2078431372549019
3,-0.3254901960784313,0.050980392156862786
3,-0.07450980392156858,-0.11372549019607847
3,-0.2784313725490196,0.2941176470588236
3,0.15294117647058814,0.05882352941176472
3,0.15294117647058814,0.06666666666666665
3,-0.3411764705882353,0.24705882352941178
3,0.0980392156862746,-0.22352941176470587
3,-0.05882352941176472,-0.1215686274509804
3,-0.3019607843137255,-0.019607843137254943
3,-0.2941176470588236,0.2313725490196079
3,0.23921568627450984,0.2705882352941176
3,0.19215686274509802,0.05882352941176472
3,0.05882352941176472,0.33333333333333326
3,0.2313725490196079,0.4980392156862745
3,0.11372549019607847,-0.19215686274509802
3,-0.24705882352941178,-0.0039215686274509665
3,0.13725490196078427,0.07450980392156858
3,0.33333333333333326,0.2941176470588236
3,0.22352941176470598,0.04313725490196085
3,0.2784313725490195,-0.050980392156862786
3,-0.0980392156862745,-0.3176470588235294
3,-0.08235294117647063,-0.6862745098039216
3,-0.07450980392156858,0.2941176470588236
3,-0.08235294117647063,0.0980392156862746
3,-0.0039215686274509665,0.06666666666666665
3,-0.1215686274509804,0.6313725490196078
3,0.11372549019607847,0.16078431372549007
3,0.0980392156862746,-0.19215686274509802
3,0.19215686274509802,-0.10588235294117654
3,0.019607843137254832,-0.4274509803921569
3,0.12941176470588234,-0.23921568627450984
3,0.3254901960784313,0.23921568627450984
3,0.30980392156862746,0.2705882352941176
3,0.5529411764705883,-0.1843137254901961
3,0.3176470588235294,-0.24705882352941178
3,0.3176470588235294,-0.2549019607843137
3,0.0117647058823529,-0.09019607843137256
3,-0.28627450980392155,-0.5294117647058824
3,0.019607843137254832,-0.19999999999999996
3,0.2549019607843137,0.2313725490196079
3,0.23921568627450984,-0.3019607843137255
3,0.0117647058823529,0.2705882352941176
3,0.08235294117647052,-0.06666666666666665
3,-0.027450980392156876,0.388235294117647
3,-0.0980392156862745,0.5450980392156863
3,0.0980392156862746,0.019607843137254832
3,0.16078431372549007,0.12941176470588234
3,0.0117647058823529,0.4039215686274509
3,-0.3411764705882353,-0.2941176470588236
3,-0.1215686274509804,-0.45882352941176474
3,0.08235294117647052,0.1843137254901961
3,-0.26274509803921564,0.08235294117647052
3,0.0352941176470587,0.1450980392156862
3,0.19999999999999996,0.3568627450980393
3,-0.05882352941176472,0.3254901960784313
3,-0.05882352941176472,0.09019607843137245
3,0.22352941176470598,-0.0980392156862745
3,0.12941176470588234,-0.5215686274509804
3,0.46666666666666656,-0.06666666666666665
3,0.17647058823529416,0.16078431372549007
3,0.11372549019607847,0.1450980392156862
3,-0.019607843137254943,-0.3176470588235294
3,0.027450980392156765,-0.788235294117647
3,0.08235294117647052,-0.12941176470588234
3,-0.12941176470588234,0.13725490196078427
3,0.019607843137254832,-0.050980392156862786
3,0.050980392156862786,-0.14509803921568631
3,0.04313725490196085,0.19215686274509802
3,0.11372549019607847,0.12941176470588234
3,0.07450980392156858,-0.14509803921568631
3,0.3803921568627451,-0.22352941176470587
3,-0.15294117647058825,0.06666666666666665
3,-0.43529411764705883,0.05882352941176472
3,-0.019607843137254943,0.12941176470588234
3,0.17647058823529416,-0.2784313725490196
3,0.08235294117647052,-0.10588235294117654
3,0.15294117647058814,-0.13725490196078427
3,-0.027450980392156876,0.04313725490196085
3,-0.207843137254902,0.13725490196078427
3,-0.15294117647058825,0.07450980392156858
3,-0.0039215686274509665,0.13725490196078427
3,0.28627450980392144,0.3176470588235294
3,-0.12941176470588234,0.30980392156862746
3,0.019607843137254832,0.08235294117647052
3,0.0352941176470587,0.0117647058823529
3,-0.3019607843137255,-0.2313725490196079
3,-0.13725490196078427,-0.5294117647058824
3,0.027450980392156765,0.4745098039215687
3,-0.08235294117647063,0.3803921568627451
3,-0.08235294117647063,0.04313725490196085
3,0.2705882352941176,0.30980392156862746
3,-0.08235294117647063,-0.11372549019607847
3,-0.04313725490196085,0.050980392156862786
3,-0.05882352941176472,0.2313725490196079
3,0.37254901960784315,0.3803921568627451
3,0.24705882352941178,0.027450980392156765
3,0.10588235294117654,-0.14509803921568631
3,0.12941176470588234,-0.15294117647058825
3,0.21568627450980382,-0.22352941176470587
3,0.050980392156862786,0.027450980392156765
3,0.027450980392156765,0.0352941176470587
3,0.2784313725490195,0.41960784313725497
3,0.45882352941176463,-0.019607843137254943
3,0.16078431372549007,-0.0980392156862745
3,0.26274509803921564,-0.09019607843137256
3,-0.19999999999999996,-0.2313725490196079
3,0.21568627450980382,0.3254901960784313
3,-0.07450980392156858,0.1450980392156862
3,-0.0117647058823529,-0.26274509803921564
3,0.13725490196078427,0.04313725490196085
3,0.19215686274509802,-0.19215686274509802
3,0.2941176470588236,-0.4666666666666667
3,-0.22352941176470587,-0.0039215686274509665
3,-0.28627450980392155,-0.14509803921568631
3,-0.23921568627450984,0.1843137254901961
3,-0.22352941176470587,0.45882352941176463
3,-0.027450980392156876,-0.3568627450980393
3,-0.207843137254902,0.2313725490196079
3,0.0352941176470587,-0.28627450980392155
3,0.0117647058823529,-0.21568627450980393
3,-0.16862745098039222,0.3254901960784313
3,-0.04313725490196085,0.06666666666666665
3,0.33333333333333326,0.37254901960784315
3,0.39607843137254894,0.44313725490196076
3,-0.1215686274509804,-0.03529411764705881
3,-0.5058823529411764,0.0039215686274509665
3,0.10588235294117654,0.050980392156862786
3,-0.16862745098039222,0.1215686274509804
3,-0.16078431372549018,-0.19999999999999996
3,0.13725490196078427,0.07450980392156858
3,0.07450980392156858,-0.08235294117647063
3,-0.05882352941176472,-0.14509803921568631
3,0.1215686274509804,0.1215686274509804
3,-0.2784313725490196,0.019607843137254832
3,-0.2313725490196079,-0.2549019607843137
3,-0.050980392156862786,-0.4901960784313726
3,-0.0980392156862745,0.027450980392156765
3,0.019607843137254832,0.12941176470588234
3,0.3019607843137255,-0.6313725490196078
3,0.41960784313725497,-0.3254901960784313
3,-0.16078431372549018,-0.10588235294117654
3,0.07450980392156858,0.0117647058823529
3,-0.16862745098039222,0.45882352941176463
3,0.2078431372549019,-0.22352941176470587
3,0.2941176470588236,-0.45882352941176474
3,-0.17647058823529416,0.3176470588235294
3,0.09019607843137245,0.12941176470588234
3,-0.0039215686274509665,-0.12941176470588234
3,0.0039215686274509665,0.07450980392156858
3,-0.05882352941176472,0.33333333333333326
3,-0.1215686274509804,0.15294117647058814
3,0.19215686274509802,-0.388235294117647
3,0.7176470588235293,-0.23921568627450984
3,-0.07450980392156858,-0.04313725490196085
3,0.04313725490196085,-0.0039215686274509665
3,0.26274509803921564,0.17647058823529416
3,-0.2784313725490196,0.22352941176470598
3,-0.027450980392156876,-0.09019607843137256
3,0.22352941176470598,0.08235294117647052
3,-0.2941176470588236,0.17647058823529416
3,0.0039215686274509665,-0.2784313725490196
3,0.0980392156862746,-0.06666666666666665
3,-0.14509803921568631,-0.04313725490196085
3,-0.34901960784313724,0.0352941176470587
3,-0.13725490196078427,0.2078431372549019
3,0.24705882352941178,0.027450980392156765
3,-0.019607843137254943,0.21568627450980382
3,-0.027450980392156876,-0.08235294117647063
3,0.0352941176470587,-0.11372549019607847
3,0.019607843137254832,-0.2313725490196079
3,-0.05882352941176472,-0.019607843137254943
3,0.2078431372549019,-0.23921568627450984
3,0.3254901960784313,0.1450980392156862
3,0.34901960784313735,0.2705882352941176
3,0.1215686274509804,-0.2705882352941177
3,-0.19999999999999996,-0.09019607843137256
3,-0.34901960784313724,0.17647058823529416
3,0.09019607843137245,0.3568627450980393
3,0.3568627450980393,0.10588235294117654
3,0.027450980392156765,-0.1215686274509804
3,0.06666666666666665,-0.050980392156862786
3,0.19215686274509802,-0.07450980392156858
3,0.12941176470588234,0.16862745098039222
3,0.21568627450980382,0.3647058823529412
3,-0.04313725490196085,0.33333333333333326
3,0.2705882352941176,0.11372549019607847
3,0.24705882352941178,-0.09019607843137256
3,0.30980392156862746,0.2313725490196079
3,0.33333333333333326,0.2549019607843137
3,-0.027450980392156876,-0.1843137254901961
3,-0.1215686274509804,-0.16862745098039222
3,-0.0117647058823529,-0.28627450980392155
3,0.0117647058823529,-0.16862745098039222
3,-0.15294117647058825,0.1843137254901961
3,0.26274509803921564,0.1450980392156862
3,-0.027450980392156876,-0.1843137254901961
3,-0.26274509803921564,-0.1215686274509804
3,0.11372549019607847,-0.16078431372549018
3,-0.05882352941176472,0.19215686274509802
3,-0.2549019607843137,0.2078431372549019
3,0.10588235294117654,0.16078431372549007
3,0.26274509803921564,0.0039215686274509665
3,0.22352941176470598,-0.19215686274509802
3,0.050980392156862786,-0.05882352941176472
3,-0.12941176470588234,-0.19215686274509802
3,0.11372549019607847,-0.30980392156862746
3,0.12941176470588234,0.5058823529411764
3,0.17647058823529416,0.0352941176470587
3,0.5529411764705883,-0.34901960784313724
3,0.13725490196078427,0.16078431372549007
3,0.15294117647058814,0.2078431372549019
3,0.09019607843137245,-0.3254901960784313
3,0.08235294117647052,-0.2549019607843137
3,-0.0117647058823529,0.027450980392156765
3,0.16862745098039222,0.2313725490196079
3,0.12941176470588234,0.050980392156862786
3,0.34901960784313735,0.16862745098039222
3,0.19999999999999996,0.1843137254901961
3,0.1843137254901961,0.15294117647058814
3,-0.16862745098039222,-0.04313725490196085
3,0.2078431372549019,0.1450980392156862
3,0.23921568627450984,0.26274509803921564
3,0.050980392156862786,0.2941176470588236
3,0.4745098039215687,-0.15294117647058825
3,0.2078431372549019,0.09019607843137245
3,-0.19999999999999996,0.16078431372549007
3,0.07450980392156858,-0.2313725490196079
3,0.1843137254901961,-0.07450980392156858
3,0.0117647058823529,0.24705882352941178
3,-0.06666666666666665,0.08235294117647052
3,0.16078431372549007,-0.26274509803921564
3,0.48235294117647065,0.23921568627450984
3,0.04313725490196085,0.3411764705882352
3,-0.6313725490196078,-0.08235294117647063
3,0.07450980392156858,0.07450980392156858
3,0.027450980392156765,-0.0039215686274509665
3,-0.2549019607843137,-0.23921568627450984
3,0.5058823529411764,0.4039215686274509
3,0.21568627450980382,-0.05882352941176472
3,-0.03529411764705881,-0.22352941176470587
3,-0.019607843137254943,0.19215686274509802
3,0.050980392156862786,0.05882352941176472
3,0.21568627450980382,-0.04313725490196085
3,-0.12941176470588234,-0.10588235294117654
3,-0.019607843137254943,-0.1215686274509804
3,-0.3803921568627451,-0.16078431372549018
3,-0.11372549019607847,0.09019607843137245
3,-0.15294117647058825,-0.16862745098039222
3,0.13725490196078427,0.45882352941176463
3,0.12941176470588234,0.615686274509804
3,-0.17647058823529416,-0.16078431372549018
3,-0.08235294117647063,-0.11372549019607847
3,-0.08235294117647063,-0.2941176470588236
3,0.050980392156862786,-0.2941176470588236
3,-0.14509803921568631,0.16862745098039222
3,-0.15294117647058825,0.2078431372549019
3,0.24705882352941178,0.12941176470588234
3,0.21568627450980382,0.23921568627450984
3,-0.3019607843137255,-0.2549019607843137
3,0.15294117647058814,0.05882352941176472
3,-0.2313725490196079,-0.28627450980392155
3,-0.5764705882352941,-0.37254901960784315
3,-0.3803921568627451,0.3176470588235294
3,0.1843137254901961,0.26274509803921564
3,0.24705882352941178,-0.05882352941176472
3,0.4117647058823528,-0.17647058823529416
3,-0.03529411764705881,-0.34901960784313724
3,-0.2313725490196079,-0.050980392156862786
3,-0.050980392156862786,-0.11372549019607847
3,0.13725490196078427,-0.10588235294117654
3,-0.0117647058823529,-0.03529411764705881
3,0.050980392156862786,0.09019607843137245
3,0.19215686274509802,0.08235294117647052
3,-0.6549019607843137,0.23921568627450984
3,-0.4117647058823529,-0.1215686274509804
3,-0.1215686274509804,0.15294117647058814
3,-0.1843137254901961,0.2784313725490195
3,-0.33333333333333337,0.19215686274509802
3,0.08235294117647052,0.1450980392156862
3,0.3568627450980393,-0.26274509803921564
3,0.3254901960784313,-0.10588235294117654
3,-0.33333333333333337,-0.4509803921568627
3,-0.08235294117647063,-0.23921568627450984
3,0.04313725490196085,0.41960784313725497
3,-0.2705882352941177,-0.16078431372549018
3,0.780392156862745,-0.05882352941176472
3,0.5450980392156863,0.10588235294117654
3,-0.22352941176470587,-0.04313725490196085
3,-0.050980392156862786,-0.14509803921568631
3,-0.13725490196078427,-0.26274509803921564
3,0.10588235294117654,0.0352941176470587
3,-0.21568627450980393,0.0352941176470587
3,-0.027450980392156876,-0.0980392156862745
3,-0.12941176470588234,0.16078431372549007
3,-0.21568627450980393,-0.019607843137254943
3,-0.23921568627450984,0.019607843137254832
3,-0.3411764705882353,0.1215686274509804
3,-0.03529411764705881,0.2941176470588236
3,-0.33333333333333337,0.1843137254901961
3,-0.0039215686274509665,-0.08235294117647063
3,0.16078431372549007,-0.06666666666666665
3,0.17647058823529416,-0.4901960784313726
3,0.2705882352941176,-0.2784313725490196
3,-0.12941176470588234,0.11372549019607847
3,-0.33333333333333337,0.12941176470588234
3,0.12941176470588234,0.050980392156862786
3,0.584313725490196,-0.05882352941176472
3,-0.17647058823529416,0.16862745098039222
3,-0.19215686274509802,0.16862745098039222
3,-0.1215686274509804,0.11372549019607847
3,-0.2549019607843137,-0.06666666666666665
3,0.019607843137254832,-0.3411764705882353
3,-0.15294117647058825,0.4274509803921569
3,-0.0117647058823529,0.1450980392156862
3,-0.6784313725490196,0.0980392156862746
3,-0.4117647058823529,0.05882352941176472
3,-0.16078431372549018,-0.17647058823529416
3,-0.45882352941176474,-0.0117647058823529
3,0.12941176470588234,0.04313725490196085
3,0.0980392156862746,0.1215686274509804
3,-0.26274509803921564,-0.0039215686274509665
3,-0.16078431372549018,0.04313725490196085
3,-0.5294117647058824,-0.15294117647058825
3,-0.48235294117647065,-0.1843137254901961
3,-0.1843137254901961,-0.04313725490196085
3,0.2784313725490195,0.3647058823529412
3,0.0352941176470587,0.19215686274509802
3,-0.12941176470588234,-0.019607843137254943
3,0.0980392156862746,0.16862745098039222
3,-0.7098039215686275,-0.19215686274509802
3,-0.7411764705882353,-0.16862745098039222
3,-0.04313725490196085,0.15294117647058814
3,-0.10588235294117654,0.23921568627450984
3,-0.08235294117647063,0.16862745098039222
3,-0.12941176470588234,-0.2313725490196079
3,0.30980392156862746,0.2705882352941176
3,0.1450980392156862,-0.26274509803921564
3,0.3803921568627451,-0.607843137254902
3,0.388235294117647,-0.23921568627450984
3,-0.19999999999999996,0.26274509803921564
3,0.0039215686274509665,0.08235294117647052
3,-0.019607843137254943,0.07450980392156858
3,0.23921568627450984,0.019607843137254832
3,-0.06666666666666665,-0.12941176470588234
3,-0.19215686274509802,-0.10588235294117654
3,-0.19215686274509802,-0.06666666666666665
3,-0.0117647058823529,-0.4509803921568627
3,0.10588235294117654,0.019607843137254832
3,0.10588235294117654,-0.03529411764705881
3,0.2941176470588236,-0.10588235294117654
3,0.23921568627450984,-0.5529411764705883
3,-0.0980392156862745,-0.19215686274509802
3,0.05882352941176472,-0.16862745098039222
3,-0.207843137254902,-0.050980392156862786
3,0.3411764705882352,0.4039215686274509
3,0.2941176470588236,0.09019607843137245
3,0.0117647058823529,-0.13725490196078427
3,0.22352941176470598,-0.2313725490196079
3,0.2078431372549019,0.1450980392156862
3,0.12941176470588234,-0.050980392156862786
3,-0.05882352941176472,0.2549019607843137
3,0.08235294117647052,0.5372549019607842
3,-0.5294117647058824,0.12941176470588234
3,-0.09019607843137256,-0.4117647058823529
3,0.16078431372549007,0.0117647058823529
3,-0.09019607843137256,0.10588235294117654
3,-0.0039215686274509665,-0.37254901960784315
3,0.04313725490196085,-0.34901960784313724
3,0.0352941176470587,0.08235294117647052
3,0.05882352941176472,0.019607843137254832
3,-0.0117647058823529,-0.10588235294117654
3,-0.37254901960784315,-0.3803921568627451
3,-0.11372549019607847,-0.0980392156862745
3,-0.12941176470588234,-0.05882352941176472
3,0.15294117647058814,0.05882352941176472
3,0.019607843137254832,0.21568627450980382
3,0.19999999999999996,0.06666666666666665
3,0.17647058823529416,-0.10588235294117654
3,0.17647058823529416,0.09019607843137245
3,0.39607843137254894,-0.3254901960784313
3,-0.16862745098039222,-0.11372549019607847
3,0.16078431372549007,-0.019607843137254943
3,-0.027450980392156876,0.15294117647058814
3,0.050980392156862786,0.0980392156862746
3,0.11372549019607847,-0.1215686274509804
3,0.10588235294117654,0.5764705882352941
3,0.12941176470588234,0.1843137254901961
3,-0.2784313725490196,0.06666666666666665
3,-0.5058823529411764,0.17647058823529416
3,0.1450980392156862,-0.09019607843137256
3,0.10588235294117654,0.1450980392156862
3,-0.1843137254901961,0.2941176470588236
3,-0.03529411764705881,-0.16078431372549018
3,-0.16862745098039222,-0.17647058823529416
3,-0.4117647058823529,0.3254901960784313
3,-0.050980392156862786,0.4117647058823528
3,0.26274509803921564,0.19215686274509802
3,0.0039215686274509665,0.1843137254901961
3,0.16862745098039222,-0.2784313725490196
3,-0.37254901960784315,-0.1215686274509804
3,-0.2784313725490196,-0.05882352941176472
3,0.050980392156862786,-0.17647058823529416
3,0.08235294117647052,-0.019607843137254943
3,-0.2941176470588236,-0.019607843137254943
3,-0.14509803921568631,-0.0980392156862745
3,-0.11372549019607847,-0.14509803921568631
3,0.0039215686274509665,-0.19999999999999996
3,0.28627450980392144,0.0039215686274509665
3,-0.04313725490196085,-0.2549019607843137
3,-0.26274509803921564,-0.09019607843137256
3,0.26274509803921564,0.05882352941176472
3,-0.207843137254902,-0.05882352941176472
3,-0.08235294117647063,-0.027450980392156876
3,0.17647058823529416,-0.05882352941176472
3,-0.17647058823529416,0.11372549019607847
3,-0.5137254901960784,-0.05882352941176472
3,0.2705882352941176,0.04313725490196085
3,0.19999999999999996,0.05882352941176472
3,0.019607843137254832,-0.10588235294117654
3,-0.3019607843137255,-0.6392156862745098
3,-0.1843137254901961,-0.24705882352941178
3,0.09019607843137245,-0.5372549019607843
3,0.4745098039215687,-0.33333333333333337
3,-0.3803921568627451,-0.06666666666666665
3,-0.16862745098039222,0.019607843137254832
3,0.21568627450980382,0.16862745098039222
3,-0.06666666666666665,0.10588235294117654
3,-0.16862745098039222,0.5450980392156863
3,0.06666666666666665,0.1450980392156862
3,-0.2784313725490196,0.019607843137254832
3,-0.1843137254901961,0.22352941176470598
3,-0.23921568627450984,-0.33333333333333337
3,0.0039215686274509665,-0.2313725490196079
3,0.12941176470588234,0.0352941176470587
3,-0.03529411764705881,-0.027450980392156876
3,-0.0980392156862745,-0.6313725490196078
3,-0.3176470588235294,-0.11372549019607847
3,-0.207843137254902,0.2941176470588236
3,-0.03529411764705881,0.0039215686274509665
3,0.2313725490196079,-0.3647058823529412
3,-0.08235294117647063,-0.39607843137254906
3,-0.37254901960784315,-0.15294117647058825
3,-0.11372549019607847,-0.027450980392156876
3,-0.33333333333333337,-0.2705882352941177
3,-0.16078431372549018,0.10588235294117654
3,0.13725490196078427,0.1450980392156862
3,0.2078431372549019,0.19215686274509802
3,-0.0980392156862745,0.07450980392156858
3,-0.1215686274509804,-0.30980392156862746
3,0.1450980392156862,0.019607843137254832
3,-0.027450980392156876,0.17647058823529416
3,-0.10588235294117654,-0.2941176470588236
3,0.10588235294117654,-0.0117647058823529
3,0.1215686274509804,-0.050980392156862786
3,0.21568627450980382,-0.05882352941176472
3,0.2078431372549019,-0.0980392156862745
3,-0.050980392156862786,-0.050980392156862786
3,-0.2784313725490196,0.16862745098039222
3,-0.13725490196078427,-0.1215686274509804
3,-0.06666666666666665,-0.08235294117647063
3,-0.050980392156862786,0.22352941176470598
3,0.08235294117647052,-0.1843137254901961
3,-0.09019607843137256,0.050980392156862786
3,0.019607843137254832,0.08235294117647052
3,0.30980392156862746,-0.027450980392156876
3,-0.06666666666666665,0.12941176470588234
3,0.15294117647058814,-0.13725490196078427
3,0.28627450980392144,-0.0117647058823529
3,0.3176470588235294,0.2549019607843137
3,0.06666666666666665,-0.12941176470588234
3,-0.09019607843137256,0.2313725490196079
3,-0.2313725490196079,0.3568627450980393
3,0.12941176470588234,0.15294117647058814
3,0.05882352941176472,0.1843137254901961
3,0.2784313725490195,0.027450980392156765
3,-0.03529411764705881,0.0039215686274509665
3,-0.28627450980392155,0.0117647058823529
3,-0.11372549019607847,0.10588235294117654
3,-0.027450980392156876,0.19999999999999996
3,0.05882352941176472,0.2784313725490195
3,-0.207843137254902,0.17647058823529416
3,0.09019607843137245,0.3254901960784313
3,-0.19215686274509802,0.10588235294117654
3,-0.44313725490196076,-0.06666666666666665
3,-0.3647058823529412,0.1215686274509804
3,-0.1843137254901961,0.019607843137254832
3,-0.22352941176470587,0.22352941176470598
3,0.05882352941176472,0.050980392156862786
3,0.1450980392156862,-0.2313725490196079
3,0.21568627450980382,0.34901960784313735
3,0.050980392156862786,0.0039215686274509665
3,-0.26274509803921564,-0.08235294117647063
3,-0.4666666666666667,0.0352941176470587
3,0.11372549019607847,0.050980392156862786
3,0.06666666666666665,0.1843137254901961
3,0.08235294117647052,-0.09019607843137256
3,0.5137254901960784,-0.08235294117647063
3,0.04313725490196085,-0.15294117647058825
3,-0.06666666666666665,-0.10588235294117654
3,0.04313725490196085,-0.07450980392156858
3,-0.16862745098039222,0.33333333333333326
3,-0.07450980392156858,0.26274509803921564
3,0.44313725490196076,-0.0039215686274509665
3,0.16078431372549007,-0.16862745098039222
3,-0.05882352941176472,-0.48235294117647065
3,-0.03529411764705881,-0.019607843137254943
3,-0.2549019607843137,-0.14509803921568631
3,-0.050980392156862786,-0.21568627450980393
3,0.07450980392156858,0.6313725490196078
3,-0.019607843137254943,0.0039215686274509665
3,0.15294117647058814,-0.23921568627450984
3,-0.0039215686274509665,-0.30980392156862746
3,-0.5450980392156863,-0.41960784313725497
3,-0.050980392156862786,-0.050980392156862786
3,-0.07450980392156858,0.019607843137254832
3,-0.16078431372549018,-0.17647058823529416
3,0.5450980392156863,0.3411764705882352
3,0.4274509803921569,0.1843137254901961
3,0.09019607843137245,0.0039215686274509665
3,0.09019607843137245,-0.34901960784313724
3,-0.4117647058823529,-0.05882352941176472
3,-0.3176470588235294,0.0117647058823529
3,0.11372549019607847,-0.019607843137254943
3,0.1450980392156862,0.2941176470588236
3,-0.13725490196078427,-0.04313725490196085
3,-0.07450980392156858,-0.388235294117647
3,-0.050980392156862786,-0.04313725490196085
3,-0.21568627450980393,0.5529411764705883
3,0.07450980392156858,-0.027450980392156876
3,0.3568627450980393,0.0352941176470587
3,0.3254901960784313,0.08235294117647052
3,-0.04313725490196085,0.09019607843137245
